Date,Sal_temp,Sal_max,Sal_min,Sal_dwp,Sal_mx_dwp,Sal_mi_dwp,Sal_pressure,Sal_humidity,Sal_wind,Sal_clouds,Sal_temp_1,Sal_temp_2,Sal_temp_3,Sal_max_1,Sal_max_2,Sal_max_3,Sal_min_1,Sal_min_2,Sal_min_3,Sal_dwp_1,Sal_dwp_2,Sal_dwp_3,Sal_mx_dwp_1,Sal_mx_dwp_2,Sal_mx_dwp_3,Sal_mi_dwp_1,Sal_mi_dwp_2,Sal_mi_dwp_3,Sal_pressure_1,Sal_pressure_2,Sal_pressure_3,Sal_humidity_1,Sal_humidity_2,Sal_humidity_3,Sal_wind_1,Sal_wind_2,Sal_wind_3,Sal_clouds_1,Sal_clouds_2,Sal_clouds_3
2017-07-19,22.708333333333332,22.708333333333332,22.708333333333332,17.450000000000006,17.450000000000006,17.450000000000006,1019.2916666666666,73.70833333333333,2.9166666666666665,50.0,22.833333333333332,23.333333333333332,23.166666666666668,22.833333333333332,23.333333333333332,23.166666666666668,22.833333333333332,23.333333333333332,23.166666666666668,17.083333333333332,17.991666666666667,17.950000000000006,17.083333333333332,17.991666666666667,17.950000000000006,17.083333333333332,17.991666666666667,17.950000000000006,1019.3333333333334,1020.9166666666666,1020.25,71.25,73.29166666666667,73.91666666666667,3.4583333333333335,5.791666666666667,4.541666666666667,47.291666666666664,43.416666666666664,50.208333333333336
2017-07-20,22.875,22.875,22.875,19.150000000000002,19.150000000000002,19.150000000000002,1022.0416666666666,81.375,4.0,74.0,22.708333333333332,22.833333333333332,23.333333333333332,22.708333333333332,22.833333333333332,23.333333333333332,22.708333333333332,22.833333333333332,23.333333333333332,17.450000000000006,17.083333333333332,17.991666666666667,17.450000000000006,17.083333333333332,17.991666666666667,17.450000000000006,17.083333333333332,17.991666666666667,1019.2916666666666,1019.3333333333334,1020.9166666666666,73.70833333333333,71.25,73.29166666666667,2.9166666666666665,3.4583333333333335,5.791666666666667,50.0,47.291666666666664,43.416666666666664
2017-07-21,23.583333333333332,23.583333333333332,23.583333333333332,17.99166666666667,17.99166666666667,17.99166666666667,1020.2916666666666,72.04166666666667,3.75,40.833333333333336,22.875,22.708333333333332,22.833333333333332,22.875,22.708333333333332,22.833333333333332,22.875,22.708333333333332,22.833333333333332,19.150000000000002,17.450000000000006,17.083333333333332,19.150000000000002,17.450000000000006,17.083333333333332,19.150000000000002,17.450000000000006,17.083333333333332,1022.0416666666666,1019.2916666666666,1019.3333333333334,81.375,73.70833333333333,71.25,4.0,2.9166666666666665,3.4583333333333335,74.0,50.0,47.291666666666664
2017-07-22,23.625,23.625,23.625,18.283333333333335,18.283333333333335,18.283333333333335,1019.9166666666666,73.29166666666667,3.2916666666666665,35.0,23.583333333333332,22.875,22.708333333333332,23.583333333333332,22.875,22.708333333333332,23.583333333333332,22.875,22.708333333333332,17.99166666666667,19.150000000000002,17.450000000000006,17.99166666666667,19.150000000000002,17.450000000000006,17.99166666666667,19.150000000000002,17.450000000000006,1020.2916666666666,1022.0416666666666,1019.2916666666666,72.04166666666667,81.375,73.70833333333333,3.75,4.0,2.9166666666666665,40.833333333333336,74.0,50.0
2017-07-23,23.666666666666668,23.666666666666668,23.666666666666668,18.283333333333335,18.283333333333335,18.283333333333335,1020.9583333333334,73.08333333333333,5.208333333333333,47.791666666666664,23.625,23.583333333333332,22.875,23.625,23.583333333333332,22.875,23.625,23.583333333333332,22.875,18.283333333333335,17.99166666666667,19.150000000000002,18.283333333333335,17.99166666666667,19.150000000000002,18.283333333333335,17.99166666666667,19.150000000000002,1019.9166666666666,1020.2916666666666,1022.0416666666666,73.29166666666667,72.04166666666667,81.375,3.2916666666666665,3.75,4.0,35.0,40.833333333333336,74.0
2017-07-24,23.5,23.5,23.5,18.750000000000004,18.750000000000004,18.750000000000004,1022.625,76.25,5.833333333333333,52.0,23.666666666666668,23.625,23.583333333333332,23.666666666666668,23.625,23.583333333333332,23.666666666666668,23.625,23.583333333333332,18.283333333333335,18.283333333333335,17.99166666666667,18.283333333333335,18.283333333333335,17.99166666666667,18.283333333333335,18.283333333333335,17.99166666666667,1020.9583333333334,1019.9166666666666,1020.2916666666666,73.08333333333333,73.29166666666667,72.04166666666667,5.208333333333333,3.2916666666666665,3.75,47.791666666666664,35.0,40.833333333333336
2017-07-25,22.958333333333332,22.958333333333332,22.958333333333332,18.175000000000004,18.175000000000004,18.175000000000004,1023.7916666666666,76.08333333333333,5.916666666666667,52.583333333333336,23.5,23.666666666666668,23.625,23.5,23.666666666666668,23.625,23.5,23.666666666666668,23.625,18.750000000000004,18.283333333333335,18.283333333333335,18.750000000000004,18.283333333333335,18.283333333333335,18.750000000000004,18.283333333333335,18.283333333333335,1022.625,1020.9583333333334,1019.9166666666666,76.25,73.08333333333333,73.29166666666667,5.833333333333333,5.208333333333333,3.2916666666666665,52.0,47.791666666666664,35.0
2017-07-26,22.625,22.625,22.625,19.366666666666678,19.366666666666678,19.366666666666678,1023.5833333333334,83.70833333333333,7.041666666666667,66.70833333333333,22.958333333333332,23.5,23.666666666666668,22.958333333333332,23.5,23.666666666666668,22.958333333333332,23.5,23.666666666666668,18.175000000000004,18.750000000000004,18.283333333333335,18.175000000000004,18.750000000000004,18.283333333333335,18.175000000000004,18.750000000000004,18.283333333333335,1023.7916666666666,1022.625,1020.9583333333334,76.08333333333333,76.25,73.08333333333333,5.916666666666667,5.833333333333333,5.208333333333333,52.583333333333336,52.0,47.791666666666664
2017-07-27,23.291666666666668,23.291666666666668,23.291666666666668,17.22500000000001,17.22500000000001,17.22500000000001,1019.2083333333334,69.66666666666667,5.75,51.666666666666664,22.625,22.958333333333332,23.5,22.625,22.958333333333332,23.5,22.625,22.958333333333332,23.5,19.366666666666678,18.175000000000004,18.750000000000004,19.366666666666678,18.175000000000004,18.750000000000004,19.366666666666678,18.175000000000004,18.750000000000004,1023.5833333333334,1023.7916666666666,1022.625,83.70833333333333,76.08333333333333,76.25,7.041666666666667,5.916666666666667,5.833333333333333,66.70833333333333,52.583333333333336,52.0
2017-07-28,23.166666666666668,23.166666666666668,23.166666666666668,18.03333333333334,18.03333333333334,18.03333333333334,1021.1666666666666,74.33333333333333,5.75,49.5,23.291666666666668,22.625,22.958333333333332,23.291666666666668,22.625,22.958333333333332,23.291666666666668,22.625,22.958333333333332,17.22500000000001,19.366666666666678,18.175000000000004,17.22500000000001,19.366666666666678,18.175000000000004,17.22500000000001,19.366666666666678,18.175000000000004,1019.2083333333334,1023.5833333333334,1023.7916666666666,69.66666666666667,83.70833333333333,76.08333333333333,5.75,7.041666666666667,5.916666666666667,51.666666666666664,66.70833333333333,52.583333333333336
2017-07-29,22.708333333333332,22.708333333333332,22.708333333333332,17.91666666666667,17.91666666666667,17.91666666666667,1023.2916666666666,76.04166666666667,6.541666666666667,57.666666666666664,23.166666666666668,23.291666666666668,22.625,23.166666666666668,23.291666666666668,22.625,23.166666666666668,23.291666666666668,22.625,18.03333333333334,17.22500000000001,19.366666666666678,18.03333333333334,17.22500000000001,19.366666666666678,18.03333333333334,17.22500000000001,19.366666666666678,1021.1666666666666,1019.2083333333334,1023.5833333333334,74.33333333333333,69.66666666666667,83.70833333333333,5.75,5.75,7.041666666666667,49.5,51.666666666666664,66.70833333333333
